order_details_id,order_id,order_date,order_time,item_id
10249,4482,2023-03-17,13:57:38,132
10250,4483,2023-03-17,14:14:26,108
10251,4484,2023-03-17,14:22:39,101
10252,4484,2023-03-17,14:22:39,123
10253,4485,2023-03-17,14:30:10,117
10254,4485,2023-03-17,14:30:10,128
10255,4486,2023-03-17,14:32:42,103
10256,4487,2023-03-17,14:41:19,116
10257,4487,2023-03-17,14:41:19,102
10258,4487,2023-03-17,14:41:19,105
10259,4487,2023-03-17,14:41:19,131
10260,4488,2023-03-17,14:57:23,108
10261,4488,2023-03-17,14:57:23,125
10262,4488,2023-03-17,14:57:23,109
10263,4488,2023-03-17,14:57:23,110
10264,4489,2023-03-17,15:26:41,120
10265,4489,2023-03-17,15:26:41,106
10266,4490,2023-03-17,15:35:21,111
10267,4491,2023-03-17,15:38:00,102
10268,4491,2023-03-17,15:38:00,117
10269,4492,2023-03-17,15:48:20,101
10270,4492,2023-03-17,15:48:20,121
10271,4493,2023-03-17,16:05:41,121
10272,4493,2023-03-17,16:05:41,131
10273,4494,2023-03-17,16:07:40,122
10274,4494,2023-03-17,16:07:40,132
10275,4495,2023-03-17,16:09:57,109
10276,4495,2023-03-17,16:09:57,122
10277,4496,2023-03-17,16:15:33,101
10278,4496,2023-03-17,16:15:33,109
10279,4496,2023-03-17,16:15:33,117
10280,4496,2023-03-17,16:15:33,118
10281,4497,2023-03-17,16:17:25,120
10282,4498,2023-03-17,16:22:45,104
10283,4498,2023-03-17,16:22:45,NULL
10284,4499,2023-03-17,16:33:13,127
10285,4499,2023-03-17,16:33:13,120
10286,4500,2023-03-17,16:45:03,101
10287,4500,2023-03-17,16:45:03,106
10288,4501,2023-03-17,16:48:42,104
10289,4501,2023-03-17,16:48:42,125
10290,4501,2023-03-17,16:48:42,109
10291,4502,2023-03-17,16:50:12,128
10292,4502,2023-03-17,16:50:12,112
10293,4503,2023-03-17,17:03:36,127
10294,4503,2023-03-17,17:03:36,113
10295,4504,2023-03-17,17:04:25,124
10296,4504,2023-03-17,17:04:25,106
10297,4505,2023-03-17,17:17:44,101
10298,4505,2023-03-17,17:17:44,125
10299,4505,2023-03-17,17:17:44,109
10300,4506,2023-03-17,17:18:34,108
10301,4506,2023-03-17,17:18:34,109
10302,4506,2023-03-17,17:18:34,119
10303,4507,2023-03-17,17:25:02,101
10304,4507,2023-03-17,17:25:02,130
10305,4507,2023-03-17,17:25:02,132
10306,4508,2023-03-17,17:27:45,129
10307,4508,2023-03-17,17:27:45,130
10308,4509,2023-03-17,17:29:30,113
10309,4510,2023-03-17,17:54:33,124
10310,4510,2023-03-17,17:54:33,125
10311,4510,2023-03-17,17:54:33,127
10312,4510,2023-03-17,17:54:33,118
10313,4511,2023-03-17,17:57:13,108
10314,4511,2023-03-17,17:57:13,117
10315,4511,2023-03-17,17:57:13,105
10316,4512,2023-03-17,18:05:39,130
10317,4512,2023-03-17,18:05:39,130
10318,4513,2023-03-17,18:20:51,102
10319,4513,2023-03-17,18:20:51,125
10320,4513,2023-03-17,18:20:51,109
10321,4513,2023-03-17,18:20:51,118
10322,4514,2023-03-17,18:29:17,107
10323,4514,2023-03-17,18:29:17,119
10324,4515,2023-03-17,18:35:13,120
10325,4515,2023-03-17,18:35:13,105
10326,4516,2023-03-17,18:59:02,109
10327,4517,2023-03-17,19:00:53,101
10328,4518,2023-03-17,19:06:28,103
10329,4518,2023-03-17,19:06:28,123
10330,4519,2023-03-17,19:13:55,119
10331,4520,2023-03-17,19:18:13,104
10332,4520,2023-03-17,19:18:13,112
10333,4520,2023-03-17,19:18:13,105
10334,4521,2023-03-17,19:18:43,112
10335,4521,2023-03-17,19:18:43,131
10336,4521,2023-03-17,19:18:43,132
10337,4522,2023-03-17,19:21:11,107
10338,4523,2023-03-17,19:27:52,108
10339,4524,2023-03-17,19:34:54,118
10340,4524,2023-03-17,19:34:54,119
10341,4525,2023-03-17,19:35:19,107
10342,4525,2023-03-17,19:35:19,126
10343,4525,2023-03-17,19:35:19,113
10344,4525,2023-03-17,19:35:19,131
10345,4526,2023-03-17,19:37:48,128
10346,4526,2023-03-17,19:37:48,119
10347,4527,2023-03-17,19:49:58,107
10348,4527,2023-03-17,19:49:58,117
10349,4527,2023-03-17,19:49:58,113
10350,4527,2023-03-17,19:49:58,123
10351,4528,2023-03-17,19:50:37,125
10352,4528,2023-03-17,19:50:37,113
10353,4529,2023-03-17,19:53:48,101
10354,4529,2023-03-17,19:53:48,NULL
10355,4530,2023-03-17,19:58:25,109
10356,4531,2023-03-17,20:12:16,101
10357,4531,2023-03-17,20:12:16,113
10358,4532,2023-03-17,20:24:54,102
10359,4532,2023-03-17,20:24:54,120
10360,4532,2023-03-17,20:24:54,122
10361,4533,2023-03-17,20:25:53,124
10362,4533,2023-03-17,20:25:53,129
10363,4533,2023-03-17,20:25:53,106
10364,4533,2023-03-17,20:25:53,114
10365,4534,2023-03-17,20:45:20,110
10366,4534,2023-03-17,20:45:20,120
10367,4534,2023-03-17,20:45:20,131
10368,4535,2023-03-17,20:49:48,125
10369,4536,2023-03-17,21:06:40,125
10370,4537,2023-03-17,21:09:17,118
10371,4537,2023-03-17,21:09:17,123
10372,4538,2023-03-17,21:31:30,101
10373,4538,2023-03-17,21:31:30,107
10374,4538,2023-03-17,21:31:30,122
10375,4539,2023-03-17,21:34:31,117
10376,4539,2023-03-17,21:34:31,112
10377,4540,2023-03-17,21:58:59,129
10378,4540,2023-03-17,21:58:59,119
10379,4541,2023-03-18,11:34:26,102
10380,4541,2023-03-18,11:34:26,NULL
10381,4542,2023-03-18,11:37:55,131
10382,4543,2023-03-18,12:06:46,115
10383,4543,2023-03-18,12:06:46,127
10384,4544,2023-03-18,12:08:52,127
10385,4544,2023-03-18,12:08:52,112
10386,4544,2023-03-18,12:08:52,118
10387,4545,2023-03-18,12:09:38,107
10388,4546,2023-03-18,12:12:52,104
10389,4546,2023-03-18,12:12:52,118
10390,4547,2023-03-18,12:12:58,114
10391,4548,2023-03-18,12:29:44,108
10392,4548,2023-03-18,12:29:44,113
10393,4548,2023-03-18,12:29:44,122
10394,4548,2023-03-18,12:29:44,132
10395,4549,2023-03-18,12:31:00,118
10396,4550,2023-03-18,12:45:18,101
10397,4550,2023-03-18,12:45:18,106
10398,4551,2023-03-18,12:48:02,101
10399,4552,2023-03-18,12:50:24,127
10400,4552,2023-03-18,12:50:24,105
10401,4553,2023-03-18,12:50:30,104
10402,4554,2023-03-18,12:53:36,112
10403,4555,2023-03-18,13:07:53,109
10404,4555,2023-03-18,13:07:53,109
10405,4555,2023-03-18,13:07:53,127
10406,4555,2023-03-18,13:07:53,118
10407,4555,2023-03-18,13:07:53,105
10408,4555,2023-03-18,13:07:53,122
10409,4555,2023-03-18,13:07:53,122
10410,4555,2023-03-18,13:07:53,106
10411,4556,2023-03-18,13:09:57,127
10412,4556,2023-03-18,13:09:57,105
10413,4557,2023-03-18,13:24:33,108
10414,4558,2023-03-18,13:25:12,NULL
10415,4559,2023-03-18,13:26:03,102
10416,4560,2023-03-18,13:33:58,108
10417,4560,2023-03-18,13:33:58,129
10418,4560,2023-03-18,13:33:58,122
10419,4561,2023-03-18,13:37:16,101
10420,4562,2023-03-18,13:45:29,111
10421,4562,2023-03-18,13:45:29,119
10422,4563,2023-03-18,14:03:10,109
10423,4563,2023-03-18,14:03:10,128
10424,4563,2023-03-18,14:03:10,132
10425,4564,2023-03-18,14:15:58,111
10426,4565,2023-03-18,14:22:15,116
10427,4565,2023-03-18,14:22:15,132
10428,4566,2023-03-18,14:59:13,116
10429,4566,2023-03-18,14:59:13,108
10430,4566,2023-03-18,14:59:13,123
10431,4567,2023-03-18,15:44:50,107
10432,4567,2023-03-18,15:44:50,113
10433,4568,2023-03-18,16:19:49,101
10434,4568,2023-03-18,16:19:49,106
10435,4569,2023-03-18,16:27:52,101
10436,4569,2023-03-18,16:27:52,125
10437,4570,2023-03-18,17:02:20,119
10438,4571,2023-03-18,17:13:04,109
10439,4572,2023-03-18,17:23:10,101
10440,4572,2023-03-18,17:23:10,119
10441,4573,2023-03-18,17:24:44,102
10442,4573,2023-03-18,17:24:44,124
10443,4573,2023-03-18,17:24:44,106
10444,4574,2023-03-18,17:27:06,123
10445,4575,2023-03-18,17:27:18,109
10446,4575,2023-03-18,17:27:18,132
10447,4576,2023-03-18,17:30:49,102
10448,4576,2023-03-18,17:30:49,126
10449,4576,2023-03-18,17:30:49,122
10450,4576,2023-03-18,17:30:49,106
10451,4577,2023-03-18,17:51:20,106
10452,4578,2023-03-18,17:59:02,101
10453,4578,2023-03-18,17:59:02,109
10454,4579,2023-03-18,18:04:32,104
10455,4579,2023-03-18,18:04:32,122
10456,4580,2023-03-18,18:11:13,109
10457,4580,2023-03-18,18:11:13,109
10458,4580,2023-03-18,18:11:13,128
10459,4581,2023-03-18,18:15:20,105
10460,4582,2023-03-18,18:27:57,115
10461,4582,2023-03-18,18:27:57,108
10462,4582,2023-03-18,18:27:57,120
10463,4583,2023-03-18,18:37:23,107
10464,4583,2023-03-18,18:37:23,128
10465,4584,2023-03-18,18:55:30,118
10466,4584,2023-03-18,18:55:30,131
10467,4585,2023-03-18,19:00:56,126
10468,4586,2023-03-18,19:01:59,131
10469,4587,2023-03-18,19:30:25,126
10470,4587,2023-03-18,19:30:25,114
10471,4588,2023-03-18,19:43:01,107
10472,4589,2023-03-18,19:57:35,107
10473,4589,2023-03-18,19:57:35,109
10474,4589,2023-03-18,19:57:35,130
10475,4589,2023-03-18,19:57:35,123
10476,4590,2023-03-18,20:03:05,101
10477,4590,2023-03-18,20:03:05,122
10478,4591,2023-03-18,20:04:42,108
10479,4591,2023-03-18,20:04:42,117
10480,4591,2023-03-18,20:04:42,112
10481,4591,2023-03-18,20:04:42,121
10482,4592,2023-03-18,20:05:46,114
10483,4593,2023-03-18,20:08:10,132
10484,4594,2023-03-18,20:19:08,122
10485,4595,2023-03-18,20:41:38,111
10486,4596,2023-03-18,20:42:12,125
10487,4596,2023-03-18,20:42:12,113
10488,4597,2023-03-18,20:45:48,115
10489,4597,2023-03-18,20:45:48,109
10490,4597,2023-03-18,20:45:48,106
10491,4598,2023-03-18,21:05:40,120
10492,4599,2023-03-18,21:13:49,120
10493,4600,2023-03-18,21:35:26,110
10494,4601,2023-03-18,22:27:51,124
10495,4602,2023-03-18,22:28:11,101
10496,4602,2023-03-18,22:28:11,108
10497,4602,2023-03-18,22:28:11,109
10498,4603,2023-03-19,11:24:09,101
10499,4603,2023-03-19,11:24:09,103
10500,4603,2023-03-19,11:24:09,121
10501,4603,2023-03-19,11:24:09,106
10502,4603,2023-03-19,11:24:09,114
10503,4604,2023-03-19,11:27:07,115
10504,4604,2023-03-19,11:27:07,127
10505,4605,2023-03-19,11:31:04,118
10506,4606,2023-03-19,11:40:23,123
10507,4607,2023-03-19,11:40:57,117
10508,4607,2023-03-19,11:40:57,111
10509,4608,2023-03-19,11:45:56,103
10510,4608,2023-03-19,11:45:56,108
10511,4608,2023-03-19,11:45:56,117
10512,4608,2023-03-19,11:45:56,127
10513,4609,2023-03-19,12:02:16,118
10514,4610,2023-03-19,12:20:14,113
10515,4611,2023-03-19,12:26:04,102
10516,4611,2023-03-19,12:26:04,104
10517,4611,2023-03-19,12:26:04,108
10518,4611,2023-03-19,12:26:04,108
10519,4611,2023-03-19,12:26:04,129
10520,4611,2023-03-19,12:26:04,113
10521,4611,2023-03-19,12:26:04,121
10522,4611,2023-03-19,12:26:04,121
10523,4611,2023-03-19,12:26:04,122
10524,4611,2023-03-19,12:26:04,106
10525,4611,2023-03-19,12:26:04,114
10526,4612,2023-03-19,12:27:44,131
10527,4613,2023-03-19,12:57:29,131
10528,4614,2023-03-19,13:02:47,109
10529,4615,2023-03-19,13:04:55,116
10530,4615,2023-03-19,13:04:55,131
10531,4616,2023-03-19,13:06:44,131
10532,4617,2023-03-19,13:14:22,101
10533,4617,2023-03-19,13:14:22,107
10534,4617,2023-03-19,13:14:22,108
10535,4617,2023-03-19,13:14:22,125
10536,4618,2023-03-19,13:18:06,113
10537,4619,2023-03-19,13:21:51,103
10538,4619,2023-03-19,13:21:51,113
10539,4619,2023-03-19,13:21:51,132
10540,4620,2023-03-19,13:37:11,118
10541,4621,2023-03-19,13:39:12,117
10542,4621,2023-03-19,13:39:12,117
10543,4621,2023-03-19,13:39:12,113
10544,4621,2023-03-19,13:39:12,123
10545,4622,2023-03-19,14:31:45,111
10546,4622,2023-03-19,14:31:45,132
10547,4623,2023-03-19,14:41:44,101
10548,4623,2023-03-19,14:41:44,101
10549,4623,2023-03-19,14:41:44,107
10550,4623,2023-03-19,14:41:44,115
10551,4623,2023-03-19,14:41:44,126
10552,4623,2023-03-19,14:41:44,109
10553,4623,2023-03-19,14:41:44,112
10554,4623,2023-03-19,14:41:44,118
10555,4623,2023-03-19,14:41:44,120
10556,4623,2023-03-19,14:41:44,121
10557,4623,2023-03-19,14:41:44,105
10558,4623,2023-03-19,14:41:44,106
10559,4623,2023-03-19,14:41:44,NULL
10560,4624,2023-03-19,14:59:35,119
10561,4625,2023-03-19,15:42:30,101
10562,4625,2023-03-19,15:42:30,103
10563,4625,2023-03-19,15:42:30,119
10564,4625,2023-03-19,15:42:30,106
10565,4626,2023-03-19,15:45:01,102
10566,4627,2023-03-19,16:04:23,108
10567,4627,2023-03-19,16:04:23,118
10568,4628,2023-03-19,16:16:31,109
10569,4628,2023-03-19,16:16:31,129
10570,4628,2023-03-19,16:16:31,118
10571,4629,2023-03-19,16:24:30,109
10572,4629,2023-03-19,16:24:30,120
10573,4630,2023-03-19,16:51:19,101
10574,4630,2023-03-19,16:51:19,108
10575,4630,2023-03-19,16:51:19,109
10576,4630,2023-03-19,16:51:19,122
10577,4631,2023-03-19,17:20:17,117
10578,4631,2023-03-19,17:20:17,131
10579,4632,2023-03-19,17:25:31,107
10580,4632,2023-03-19,17:25:31,110
10581,4633,2023-03-19,17:28:29,130
10582,4634,2023-03-19,17:44:39,110
10583,4634,2023-03-19,17:44:39,111
10584,4634,2023-03-19,17:44:39,118
10585,4635,2023-03-19,17:45:58,107
10586,4635,2023-03-19,17:45:58,108
10587,4636,2023-03-19,17:58:30,117
10588,4636,2023-03-19,17:58:30,119
10589,4637,2023-03-19,18:04:27,103
10590,4637,2023-03-19,18:04:27,130
10591,4638,2023-03-19,18:18:28,120
10592,4638,2023-03-19,18:18:28,105
10593,4639,2023-03-19,18:19:16,124
10594,4639,2023-03-19,18:19:16,125
10595,4639,2023-03-19,18:19:16,110
10596,4640,2023-03-19,18:35:46,104
10597,4641,2023-03-19,18:37:11,102
10598,4641,2023-03-19,18:37:11,129
10599,4642,2023-03-19,19:05:06,102
10600,4642,2023-03-19,19:05:06,104
10601,4642,2023-03-19,19:05:06,128
10602,4642,2023-03-19,19:05:06,129
10603,4643,2023-03-19,19:11:53,120
10604,4643,2023-03-19,19:11:53,105
10605,4644,2023-03-19,19:18:36,128
10606,4644,2023-03-19,19:18:36,112
10607,4644,2023-03-19,19:18:36,120
10608,4644,2023-03-19,19:18:36,106
10609,4645,2023-03-19,19:21:02,101
10610,4645,2023-03-19,19:21:02,107
10611,4645,2023-03-19,19:21:02,108
10612,4645,2023-03-19,19:21:02,125
10613,4646,2023-03-19,19:22:44,116
10614,4646,2023-03-19,19:22:44,117
10615,4646,2023-03-19,19:22:44,118
10616,4647,2023-03-19,19:36:47,102
10617,4647,2023-03-19,19:36:47,126
10618,4648,2023-03-19,19:40:10,127
10619,4648,2023-03-19,19:40:10,121
10620,4649,2023-03-19,19:43:03,124
10621,4650,2023-03-19,19:48:15,104
10622,4650,2023-03-19,19:48:15,108
10623,4651,2023-03-19,19:55:20,101
10624,4651,2023-03-19,19:55:20,125
10625,4651,2023-03-19,19:55:20,121
10626,4651,2023-03-19,19:55:20,123
10627,4652,2023-03-19,19:57:11,119
10628,4652,2023-03-19,19:57:11,105
10629,4653,2023-03-19,20:16:45,103
10630,4653,2023-03-19,20:16:45,117
10631,4654,2023-03-19,20:23:12,107
10632,4655,2023-03-19,20:30:29,128
10633,4655,2023-03-19,20:30:29,NULL
10634,4656,2023-03-19,20:43:33,125
10635,4656,2023-03-19,20:43:33,130
10636,4657,2023-03-19,20:48:08,125
10637,4658,2023-03-19,21:34:17,106
10638,4659,2023-03-19,21:53:59,108
10639,4659,2023-03-19,21:53:59,124
10640,4660,2023-03-19,22:14:01,126
10641,4661,2023-03-20,11:33:30,104
10642,4661,2023-03-20,11:33:30,109
10643,4661,2023-03-20,11:33:30,105
10644,4661,2023-03-20,11:33:30,131
10645,4662,2023-03-20,11:47:53,124
10646,4662,2023-03-20,11:47:53,130
10647,4662,2023-03-20,11:47:53,123
10648,4663,2023-03-20,12:12:03,122
10649,4664,2023-03-20,12:24:44,101
10650,4664,2023-03-20,12:24:44,117
10651,4664,2023-03-20,12:24:44,113
10652,4664,2023-03-20,12:24:44,121
10653,4665,2023-03-20,12:39:39,103
10654,4665,2023-03-20,12:39:39,108
10655,4665,2023-03-20,12:39:39,124
10656,4665,2023-03-20,12:39:39,125
10657,4665,2023-03-20,12:39:39,112
10658,4665,2023-03-20,12:39:39,106
10659,4666,2023-03-20,12:40:13,101
10660,4666,2023-03-20,12:40:13,102
10661,4667,2023-03-20,12:52:56,102
10662,4667,2023-03-20,12:52:56,126
10663,4667,2023-03-20,12:52:56,113
10664,4667,2023-03-20,12:52:56,122
10665,4667,2023-03-20,12:52:56,130
10666,4667,2023-03-20,12:52:56,131
10667,4667,2023-03-20,12:52:56,123
10668,4668,2023-03-20,12:53:37,119
10669,4668,2023-03-20,12:53:37,132
10670,4669,2023-03-20,12:55:55,102
10671,4669,2023-03-20,12:55:55,110
10672,4669,2023-03-20,12:55:55,117
10673,4669,2023-03-20,12:55:55,111
10674,4669,2023-03-20,12:55:55,113
10675,4670,2023-03-20,12:56:01,116
10676,4670,2023-03-20,12:56:01,130
10677,4670,2023-03-20,12:56:01,106
10678,4671,2023-03-20,13:02:39,129
10679,4671,2023-03-20,13:02:39,131
10680,4671,2023-03-20,13:02:39,106
10681,4672,2023-03-20,13:09:27,132
10682,4673,2023-03-20,13:18:11,101
10683,4673,2023-03-20,13:18:11,110
10684,4673,2023-03-20,13:18:11,113
10685,4674,2023-03-20,13:27:07,118
10686,4675,2023-03-20,13:27:10,111
10687,4675,2023-03-20,13:27:10,112
10688,4676,2023-03-20,13:28:26,109
10689,4677,2023-03-20,13:43:36,124
10690,4678,2023-03-20,13:52:15,119
10691,4679,2023-03-20,14:03:43,102
10692,4680,2023-03-20,14:09:05,105
10693,4681,2023-03-20,14:19:44,113
10694,4681,2023-03-20,14:19:44,105
10695,4682,2023-03-20,14:58:30,113
10696,4683,2023-03-20,15:03:44,101
10697,4683,2023-03-20,15:03:44,108
10698,4684,2023-03-20,15:40:10,105
10699,4685,2023-03-20,15:40:29,124
10700,4685,2023-03-20,15:40:29,131
10701,4686,2023-03-20,15:58:56,102
10702,4686,2023-03-20,15:58:56,112
10703,4687,2023-03-20,16:51:47,120
10704,4687,2023-03-20,16:51:47,105
10705,4688,2023-03-20,16:52:55,117
10706,4689,2023-03-20,16:54:26,110
10707,4689,2023-03-20,16:54:26,106
10708,4690,2023-03-20,17:03:46,107
10709,4690,2023-03-20,17:03:46,106
10710,4691,2023-03-20,17:06:29,126
10711,4692,2023-03-20,17:35:37,112
10712,4692,2023-03-20,17:35:37,105
10713,4692,2023-03-20,17:35:37,132
10714,4693,2023-03-20,17:37:54,111
10715,4693,2023-03-20,17:37:54,118
10716,4693,2023-03-20,17:37:54,106
10717,4694,2023-03-20,17:38:33,124
10718,4694,2023-03-20,17:38:33,131
10719,4695,2023-03-20,18:04:31,125
10720,4695,2023-03-20,18:04:31,109
10721,4696,2023-03-20,18:10:14,102
10722,4697,2023-03-20,18:24:39,111
10723,4697,2023-03-20,18:24:39,122
10724,4698,2023-03-20,18:29:47,111
10725,4698,2023-03-20,18:29:47,105
10726,4698,2023-03-20,18:29:47,106
10727,4698,2023-03-20,18:29:47,132
10728,4699,2023-03-20,18:44:52,108
10729,4699,2023-03-20,18:44:52,112
10730,4700,2023-03-20,18:49:15,112
10731,4701,2023-03-20,18:49:32,116
10732,4701,2023-03-20,18:49:32,124
10733,4702,2023-03-20,18:54:47,103
10734,4702,2023-03-20,18:54:47,132
10735,4703,2023-03-20,18:54:51,126
10736,4703,2023-03-20,18:54:51,117
10737,4703,2023-03-20,18:54:51,113
10738,4703,2023-03-20,18:54:51,122
10739,4704,2023-03-20,19:01:03,109
10740,4705,2023-03-20,19:07:12,102
10741,4706,2023-03-20,19:16:21,104
10742,4706,2023-03-20,19:16:21,110
10743,4706,2023-03-20,19:16:21,119
10744,4706,2023-03-20,19:16:21,130
10745,4707,2023-03-20,19:27:09,131
10746,4707,2023-03-20,19:27:09,132
10747,4708,2023-03-20,19:31:55,127
10748,4708,2023-03-20,19:31:55,128
10749,4708,2023-03-20,19:31:55,129
10750,4709,2023-03-20,19:34:01,102
10751,4709,2023-03-20,19:34:01,108
10752,4710,2023-03-20,19:50:29,110
10753,4710,2023-03-20,19:50:29,105
10754,4710,2023-03-20,19:50:29,106
10755,4711,2023-03-20,19:52:39,101
10756,4711,2023-03-20,19:52:39,107
10757,4711,2023-03-20,19:52:39,108
10758,4711,2023-03-20,19:52:39,111
10759,4712,2023-03-20,19:56:47,101
10760,4713,2023-03-20,20:08:33,125
10761,4714,2023-03-20,20:08:46,129
10762,4715,2023-03-20,20:16:44,125
10763,4715,2023-03-20,20:16:44,125
10764,4715,2023-03-20,20:16:44,109
10765,4716,2023-03-20,20:33:22,108
10766,4716,2023-03-20,20:33:22,125
10767,4716,2023-03-20,20:33:22,109
10768,4717,2023-03-20,20:56:46,122
10769,4718,2023-03-20,21:11:17,124
10770,4719,2023-03-20,21:21:56,103
10771,4720,2023-03-20,21:28:14,125
10772,4720,2023-03-20,21:28:14,122
10773,4721,2023-03-20,21:37:57,122
10774,4721,2023-03-20,21:37:57,131
10775,4722,2023-03-20,21:49:53,108
10776,4722,2023-03-20,21:49:53,125
10777,4722,2023-03-20,21:49:53,119
10778,4722,2023-03-20,21:49:53,105
10779,4723,2023-03-20,21:52:10,101
10780,4723,2023-03-20,21:52:10,110
10781,4723,2023-03-20,21:52:10,120
10782,4723,2023-03-20,21:52:10,122
10783,4724,2023-03-20,22:09:09,101
10784,4725,2023-03-20,22:20:00,111
10785,4725,2023-03-20,22:20:00,118
10786,4725,2023-03-20,22:20:00,105
10787,4726,2023-03-20,22:28:53,102
10788,4726,2023-03-20,22:28:53,104
10789,4727,2023-03-21,11:31:39,101
10790,4727,2023-03-21,11:31:39,113
10791,4727,2023-03-21,11:31:39,118
10792,4728,2023-03-21,11:48:59,103
10793,4728,2023-03-21,11:48:59,112
10794,4728,2023-03-21,11:48:59,105
10795,4729,2023-03-21,11:56:23,107
10796,4729,2023-03-21,11:56:23,108
10797,4730,2023-03-21,12:40:30,101
10798,4730,2023-03-21,12:40:30,115
10799,4730,2023-03-21,12:40:30,125
10800,4730,2023-03-21,12:40:30,127
10801,4731,2023-03-21,12:50:12,103
10802,4732,2023-03-21,13:02:15,101
10803,4732,2023-03-21,13:02:15,107
10804,4732,2023-03-21,13:02:15,116
10805,4732,2023-03-21,13:02:15,102
10806,4732,2023-03-21,13:02:15,102
10807,4732,2023-03-21,13:02:15,124
10808,4732,2023-03-21,13:02:15,125
10809,4732,2023-03-21,13:02:15,117
10810,4732,2023-03-21,13:02:15,117
10811,4732,2023-03-21,13:02:15,129
10812,4732,2023-03-21,13:02:15,113
10813,4732,2023-03-21,13:02:15,114
10814,4733,2023-03-21,13:08:31,107
10815,4733,2023-03-21,13:08:31,102
10816,4733,2023-03-21,13:08:31,131
10817,4734,2023-03-21,13:10:35,113
10818,4735,2023-03-21,13:20:32,127
10819,4735,2023-03-21,13:20:32,120
10820,4735,2023-03-21,13:20:32,123
10821,4735,2023-03-21,13:20:32,106
10822,4735,2023-03-21,13:20:32,132
10823,4736,2023-03-21,13:35:05,109
10824,4737,2023-03-21,13:37:53,107
10825,4738,2023-03-21,13:50:27,130
10826,4739,2023-03-21,13:56:44,130
10827,4740,2023-03-21,14:06:07,102
10828,4740,2023-03-21,14:06:07,127
10829,4740,2023-03-21,14:06:07,112
10830,4740,2023-03-21,14:06:07,105
10831,4741,2023-03-21,14:06:09,117
10832,4741,2023-03-21,14:06:09,106
10833,4741,2023-03-21,14:06:09,114
10834,4741,2023-03-21,14:06:09,114
10835,4742,2023-03-21,14:06:43,108
10836,4742,2023-03-21,14:06:43,126
10837,4742,2023-03-21,14:06:43,109
10838,4742,2023-03-21,14:06:43,120
10839,4743,2023-03-21,14:17:42,121
10840,4744,2023-03-21,14:19:17,122
10841,4745,2023-03-21,14:21:26,113
10842,4746,2023-03-21,14:31:37,102
10843,4746,2023-03-21,14:31:37,102
10844,4746,2023-03-21,14:31:37,124
10845,4746,2023-03-21,14:31:37,NULL
10846,4747,2023-03-21,14:38:22,102
10847,4747,2023-03-21,14:38:22,106
10848,4748,2023-03-21,14:40:36,131
10849,4749,2023-03-21,14:46:54,109
10850,4749,2023-03-21,14:46:54,109
10851,4750,2023-03-21,15:17:26,108
10852,4750,2023-03-21,15:17:26,111
10853,4750,2023-03-21,15:17:26,122
10854,4751,2023-03-21,15:21:55,121
10855,4751,2023-03-21,15:21:55,132
10856,4752,2023-03-21,16:05:39,120
10857,4753,2023-03-21,16:12:25,122
10858,4754,2023-03-21,16:28:54,107
10859,4755,2023-03-21,16:40:27,124
10860,4755,2023-03-21,16:40:27,118
10861,4755,2023-03-21,16:40:27,119
10862,4755,2023-03-21,16:40:27,120
10863,4756,2023-03-21,16:51:43,124
10864,4756,2023-03-21,16:51:43,132
10865,4757,2023-03-21,16:52:17,104
10866,4758,2023-03-21,17:07:20,127
10867,4759,2023-03-21,17:08:35,109
10868,4759,2023-03-21,17:08:35,117
10869,4759,2023-03-21,17:08:35,NULL
10870,4760,2023-03-21,17:26:32,102
10871,4760,2023-03-21,17:26:32,127
10872,4760,2023-03-21,17:26:32,112
10873,4761,2023-03-21,18:10:58,115
10874,4761,2023-03-21,18:10:58,113
10875,4761,2023-03-21,18:10:58,105
10876,4761,2023-03-21,18:10:58,NULL
10877,4762,2023-03-21,18:39:15,130
10878,4763,2023-03-21,18:44:01,109
10879,4763,2023-03-21,18:44:01,122
10880,4763,2023-03-21,18:44:01,114
10881,4764,2023-03-21,18:52:00,124
10882,4764,2023-03-21,18:52:00,105
10883,4764,2023-03-21,18:52:00,122
10884,4765,2023-03-21,18:53:49,108
10885,4765,2023-03-21,18:53:49,109
10886,4766,2023-03-21,19:04:51,109
10887,4766,2023-03-21,19:04:51,120
10888,4767,2023-03-21,19:20:15,129
10889,4767,2023-03-21,19:20:15,105
10890,4767,2023-03-21,19:20:15,122
10891,4767,2023-03-21,19:20:15,106
10892,4768,2023-03-21,19:32:01,117
10893,4768,2023-03-21,19:32:01,113
10894,4768,2023-03-21,19:32:01,119
10895,4768,2023-03-21,19:32:01,105
10896,4769,2023-03-21,19:41:04,110
10897,4770,2023-03-21,19:41:16,120
10898,4770,2023-03-21,19:41:16,106
10899,4771,2023-03-21,19:49:47,124
10900,4771,2023-03-21,19:49:47,117
10901,4771,2023-03-21,19:49:47,121
10902,4771,2023-03-21,19:49:47,106
10903,4772,2023-03-21,19:53:41,101
10904,4772,2023-03-21,19:53:41,120
10905,4773,2023-03-21,20:04:52,106
10906,4774,2023-03-21,20:14:45,109
10907,4775,2023-03-21,20:15:09,129
10908,4775,2023-03-21,20:15:09,120
10909,4775,2023-03-21,20:15:09,114
10910,4775,2023-03-21,20:15:09,132
10911,4776,2023-03-21,20:15:27,102
10912,4776,2023-03-21,20:15:27,106
