DESCRIPTION,household_key,CAMPAIGN
TypeB,1256,5
TypeB,1248,5
TypeB,1229,5
TypeB,1203,5
TypeB,1190,5
TypeB,1379,5
TypeB,1337,5
TypeB,1306,5
TypeB,1187,5
TypeB,1178,5
TypeB,1167,5
TypeB,1146,5
TypeB,1142,5
TypeB,1139,5
TypeB,1134,5
TypeB,1111,5
TypeB,1104,5
TypeB,1087,5
TypeB,1084,5
TypeB,1071,5
TypeB,1069,5
TypeB,1056,5
TypeB,1029,5
TypeB,982,5
TypeB,878,5
TypeB,800,5
TypeB,738,5
TypeB,722,5
TypeB,718,5
TypeB,709,5
TypeB,676,5
TypeB,653,5
TypeB,644,5
TypeB,637,5
TypeB,636,5
TypeB,608,5
TypeB,605,5
TypeB,595,5
TypeB,588,5
TypeB,586,5
TypeB,583,5
TypeB,492,5
TypeB,468,5
TypeB,467,5
TypeB,434,5
TypeB,365,5
TypeB,351,5
TypeB,336,5
TypeB,88,5
TypeB,81,5
TypeB,58,5
TypeB,40,5
TypeB,43,5
TypeB,13,5
TypeB,6,7
TypeB,20,7
TypeB,262,7
TypeB,256,7
TypeB,243,7
TypeB,184,7
TypeB,165,7
TypeB,115,7
TypeB,113,7
TypeB,93,7
TypeB,78,7
TypeB,2317,7
TypeB,2307,7
TypeB,2305,7
TypeB,2296,7
TypeB,2288,7
TypeB,2277,7
TypeB,2270,7
TypeB,2194,7
TypeB,2185,7
TypeB,2178,7
TypeB,2171,7
TypeB,2167,7
TypeB,2162,7
TypeB,2145,7
TypeB,2124,7
TypeB,2111,7
TypeB,1907,7
TypeB,1895,7
TypeB,1862,7
TypeB,1861,7
TypeB,1852,7
TypeB,1845,7
TypeB,1836,7
TypeB,1835,7
TypeB,1807,7
TypeB,1788,7
TypeB,1776,7
TypeB,1764,7
TypeB,1756,7
TypeB,1753,7
TypeB,1752,7
TypeB,1726,7
TypeB,1716,7
TypeB,1694,7
TypeB,1687,7
TypeB,1683,7
TypeB,1677,7
TypeB,1675,7
TypeB,1662,7
TypeB,1582,7
TypeB,1527,7
TypeB,1476,7
TypeB,1475,7
TypeB,1461,7
TypeB,1452,7
TypeB,1445,7
TypeB,1434,7
TypeB,1430,7
TypeB,1406,7
TypeB,1394,7
TypeB,1388,7
TypeB,1379,7
TypeB,1378,7
TypeB,1352,7
TypeB,1336,7
TypeB,1297,7
TypeB,1279,7
TypeB,1264,7
TypeB,1256,7
TypeB,1248,7
TypeB,1246,7
TypeB,1216,7
TypeB,1211,7
TypeB,1186,7
TypeB,1181,7
TypeB,1166,7
TypeB,1138,7
TypeB,1134,7
TypeB,1126,7
TypeB,1111,7
TypeB,1087,7
TypeB,1084,7
TypeB,1081,7
TypeB,1078,7
TypeB,1073,7
TypeB,1066,7
TypeB,1060,7
TypeB,1057,7
TypeB,1053,7
TypeB,1046,7
TypeB,1040,7
TypeB,1032,7
TypeB,1029,7
TypeB,1016,7
TypeB,1004,7
TypeB,997,7
TypeB,979,7
TypeB,968,7
TypeB,965,7
TypeB,2488,7
TypeB,2479,7
TypeB,2462,7
TypeB,2432,7
TypeB,2430,7
TypeB,2424,7
TypeB,2395,7
TypeB,2390,7
TypeB,2367,7
TypeB,2366,7
TypeB,2361,7
TypeB,2360,7
TypeB,2341,7
TypeB,2338,7
TypeB,2337,7
TypeB,2331,7
TypeB,2329,7
TypeB,2318,7
TypeB,2110,7
TypeB,2095,7
TypeB,2088,7
TypeB,2083,7
TypeB,2080,7
TypeB,2079,7
TypeB,2051,7
TypeB,2018,7
TypeB,1995,7
TypeB,1975,7
TypeB,1935,7
TypeB,1924,7
TypeB,1919,7
TypeB,1917,7
TypeB,952,7
TypeB,947,7
TypeB,941,7
TypeB,906,7
TypeB,900,7
TypeB,883,7
TypeB,871,7
TypeB,864,7
TypeB,836,7
TypeB,817,7
TypeB,804,7
TypeB,768,7
TypeB,762,7
TypeB,761,7
TypeB,742,7
TypeB,740,7
TypeB,738,7
TypeB,731,7
TypeB,728,7
TypeB,709,7
TypeB,695,7
TypeB,690,7
TypeB,661,7
TypeB,660,7
TypeB,653,7
TypeB,644,7
TypeB,641,7
TypeB,637,7
TypeB,622,7
TypeB,600,7
TypeB,591,7
TypeB,576,7
TypeB,569,7
TypeB,553,7
TypeB,534,7
TypeB,526,7
TypeB,524,7
TypeB,517,7
TypeB,510,7
TypeB,467,7
TypeB,463,7
TypeB,456,7
TypeB,445,7
TypeB,428,7
TypeB,418,7
TypeB,413,7
TypeB,409,7
TypeB,365,7
TypeB,493,7
TypeB,491,7
TypeB,489,7
TypeB,468,7
TypeB,354,7
TypeB,345,7
TypeB,339,7
TypeB,329,7
TypeB,290,7
TypeB,289,7
TypeB,283,7
TypeB,282,7
TypeB,74,7
TypeB,69,7
TypeB,65,7
TypeB,49,7
TypeB,40,7
TypeB,29,7
TypeB,7,9
TypeB,55,9
TypeB,2500,9
TypeB,2488,9
TypeB,2467,9
TypeB,2462,9
TypeB,2451,9
TypeB,2421,9
TypeB,2419,9
TypeB,2406,9
TypeB,2394,9
TypeB,2379,9
TypeB,2374,9
TypeB,2354,9
TypeB,2330,9
TypeB,2324,9
TypeB,2317,9
TypeB,2312,9
TypeB,2243,9
TypeB,2237,9
TypeB,2235,9
TypeB,2225,9
TypeB,2217,9
TypeB,2209,9
TypeB,2199,9
TypeB,2194,9
TypeB,2178,9
TypeB,2171,9
TypeB,2141,9
TypeB,2121,9
TypeB,2111,9
TypeB,2110,9
TypeB,2107,9
TypeB,2087,9
TypeB,2086,9
TypeB,2068,9
TypeB,2030,9
TypeB,2024,9
TypeB,2013,9
TypeB,1995,9
TypeB,1978,9
TypeB,1975,9
TypeB,1947,9
TypeB,1944,9
TypeB,1928,9
TypeB,1923,9
TypeB,1905,9
TypeB,1872,9
TypeB,1837,9
TypeB,1836,9
TypeB,1831,9
TypeB,1826,9
TypeB,1790,9
TypeB,1773,9
TypeB,1759,9
TypeB,1749,9
TypeB,1722,9
TypeB,1681,9
TypeB,1675,9
TypeB,1663,9
TypeB,1662,9
TypeB,1618,9
TypeB,1602,9
TypeB,1591,9
TypeB,1590,9
TypeB,1534,9
TypeB,1524,9
TypeB,1473,9
TypeB,1454,9
TypeB,1438,9
TypeB,1430,9
TypeB,1429,9
TypeB,1425,9
TypeB,1397,9
TypeB,1394,9
TypeB,1383,9
TypeB,1378,9
TypeB,1370,9
TypeB,1301,9
TypeB,1297,9
TypeB,1287,9
TypeB,1266,9
TypeB,1258,9
TypeB,1216,9
TypeB,1186,9
TypeB,1179,9
TypeB,1175,9
TypeB,1167,9
TypeB,1154,9
TypeB,1113,9
TypeB,1104,9
TypeB,1073,9
TypeB,1069,9
TypeB,1064,9
TypeB,1057,9
TypeB,1053,9
TypeB,1040,9
TypeB,1032,9
TypeB,1029,9
TypeB,1011,9
TypeB,1004,9
TypeB,997,9
TypeB,993,9
TypeB,941,9
TypeB,926,9
TypeB,916,9
TypeB,913,9
TypeB,906,9
TypeB,896,9
TypeB,895,9
TypeB,883,9
TypeB,877,9
TypeB,949,9
TypeB,876,9
TypeB,871,9
TypeB,845,9
TypeB,830,9
TypeB,825,9
TypeB,817,9
TypeB,807,9
TypeB,762,9
TypeB,754,9
TypeB,745,9
TypeB,741,9
TypeB,740,9
TypeB,732,9
TypeB,729,9
TypeB,726,9
TypeB,725,9
TypeB,656,9
TypeB,642,9
TypeB,634,9
TypeB,598,9
TypeB,576,9
TypeB,575,9
TypeB,510,9
TypeB,442,9
TypeB,418,9
TypeB,409,9
TypeB,404,9
TypeB,389,9
TypeB,367,9
TypeB,243,9
TypeB,235,9
TypeB,220,9
TypeB,722,9
TypeB,708,9
TypeB,706,9
TypeB,697,9
TypeB,692,9
TypeB,688,9
TypeB,489,9
TypeB,458,9
TypeB,443,9
TypeB,184,9
TypeB,158,9
TypeB,142,9
TypeB,138,9
TypeB,132,9
TypeB,109,9
TypeB,104,9
TypeB,93,9
TypeB,331,9
TypeB,321,9
TypeB,301,9
TypeB,294,9
TypeB,285,9
TypeB,282,9
TypeB,266,9
TypeB,67,9
TypeB,65,9
TypeB,58,9
TypeB,49,9
TypeB,36,9
TypeB,20,9
TypeB,22,9
TypeB,7,10
TypeB,2500,10
TypeB,2489,10
TypeB,2479,10
TypeB,2475,10
TypeB,2466,10
TypeB,2452,10
TypeB,2421,10
TypeB,2395,10
TypeB,2367,10
TypeB,2360,10
TypeB,2341,10
TypeB,2330,10
TypeB,2322,10
TypeB,2317,10
TypeB,2280,10
TypeB,2245,10
TypeB,2240,10
TypeB,2226,10
TypeB,2185,10
TypeB,2178,10
TypeB,2170,10
TypeB,2167,10
TypeB,2162,10
TypeB,2141,10
TypeB,2139,10
TypeB,2124,10
TypeB,2112,10
TypeB,2095,10
TypeB,2085,10
TypeB,2079,10
TypeB,2076,10
TypeB,2070,10
TypeB,2066,10
TypeB,2047,10
TypeB,2042,10
TypeB,2036,10
TypeB,2012,10
TypeB,2007,10
TypeB,1985,10
TypeB,1965,10
TypeB,1955,10
TypeB,1944,10
TypeB,1943,10
TypeB,1899,10
TypeB,1845,10
TypeB,1803,10
TypeB,1767,10
TypeB,1764,10
TypeB,1763,10
TypeB,1751,10
TypeB,1710,10
TypeB,1640,10
TypeB,1588,10
TypeB,1586,10
TypeB,1577,10
TypeB,1557,10
TypeB,1541,10
TypeB,1535,10
TypeB,1527,10
TypeB,1451,10
TypeB,1405,10
TypeB,1379,10
TypeB,1344,10
TypeB,1337,10
TypeB,1326,10
TypeB,1314,10
TypeB,1305,10
TypeB,1277,10
TypeB,1248,10
TypeB,1229,10
TypeB,1187,10
TypeB,1159,10
TypeB,1154,10
TypeB,1146,10
TypeB,1134,10
TypeB,1131,10
TypeB,1128,10
TypeB,1113,10
TypeB,1111,10
TypeB,1069,10
TypeB,1041,10
TypeB,1025,10
TypeB,998,10
TypeB,989,10
TypeB,982,10
TypeB,978,10
TypeB,972,10
TypeB,955,10
TypeB,889,10
TypeB,888,10
TypeB,806,10
TypeB,800,10
TypeB,788,10
TypeB,761,10
TypeB,718,10
TypeB,714,10
TypeB,709,10
TypeB,676,10
TypeB,653,10
TypeB,637,10
TypeB,636,10
TypeB,608,10
TypeB,605,10
TypeB,588,10
TypeB,586,10
TypeB,574,10
TypeB,569,10
TypeB,468,10
TypeB,463,10
TypeB,437,10
TypeB,411,10
TypeB,381,10
TypeB,351,10
TypeB,345,10
TypeB,290,10
TypeB,285,10
TypeB,108,10
TypeB,77,10
TypeB,58,10
TypeB,13,10
TypeB,43,10
TypeB,8,10
TypeB,13,11
TypeB,101,11
TypeB,105,11
TypeB,358,11
TypeB,304,11
TypeB,262,11
TypeB,253,11
TypeB,232,11
TypeB,196,11
TypeB,157,11
TypeB,156,11
TypeB,144,11
TypeB,115,11
TypeB,113,11
TypeB,2142,11
TypeB,2141,11
TypeB,2129,11
TypeB,2115,11
TypeB,2110,11
TypeB,2097,11
TypeB,2079,11
TypeB,2007,11
TypeB,1985,11
TypeB,1976,11
TypeB,1975,11
TypeB,1955,11
TypeB,1944,11
TypeB,1943,11
TypeB,1930,11
TypeB,1924,11
TypeB,1901,11
TypeB,1892,11
TypeB,1883,11
TypeB,1857,11
TypeB,1852,11
TypeB,1845,11
TypeB,1835,11
TypeB,1833,11
TypeB,1821,11
TypeB,1816,11
TypeB,1795,11
TypeB,1778,11
TypeB,1767,11
TypeB,1763,11
TypeB,1762,11
TypeB,1759,11
TypeB,1754,11
TypeB,1720,11
TypeB,1707,11
TypeB,1705,11
TypeB,1696,11
TypeB,1694,11
TypeB,1677,11
TypeB,1648,11
TypeB,1631,11
TypeB,1617,11
TypeB,1609,11
TypeB,1602,11
TypeB,1557,11
TypeB,1541,11
TypeB,1540,11
TypeB,1536,11
TypeB,1534,11
TypeB,1529,11
TypeB,1528,11
TypeB,1527,11
TypeB,1517,11
TypeB,1489,11
TypeB,1481,11
TypeB,1473,11
TypeB,1470,11
TypeB,1462,11
TypeB,1459,11
TypeB,1451,11
TypeB,1437,11
TypeB,1420,11
TypeB,1379,11
TypeB,1374,11
TypeB,1337,11
TypeB,1326,11
TypeB,1321,11
TypeB,1317,11
TypeB,1314,11
TypeB,1306,11
TypeB,1289,11
TypeB,1282,11
TypeB,1197,11
TypeB,2489,11
TypeB,2479,11
TypeB,2467,11
TypeB,2432,11
TypeB,2427,11
TypeB,2424,11
TypeB,2406,11
TypeB,2395,11
TypeB,2380,11
TypeB,2378,11
TypeB,2376,11
TypeB,2360,11
TypeB,2359,11
TypeB,2345,11
TypeB,2341,11
TypeB,2328,11
TypeB,2318,11
TypeB,2317,11
TypeB,2312,11
TypeB,2296,11
TypeB,2295,11
TypeB,2270,11
TypeB,2264,11
TypeB,2240,11
TypeB,2236,11
TypeB,2228,11
TypeB,2210,11
TypeB,2208,11
TypeB,2207,11
TypeB,2199,11
TypeB,2188,11
TypeB,2178,11
TypeB,2170,11
TypeB,2167,11
TypeB,2154,11
TypeB,1190,11
TypeB,1179,11
TypeB,1169,11
TypeB,1167,11
TypeB,1163,11
TypeB,1145,11
TypeB,1131,11
TypeB,1085,11
TypeB,1248,11
TypeB,1245,11
TypeB,1222,11
TypeB,1203,11
TypeB,1078,11
TypeB,1074,11
TypeB,1045,11
TypeB,1041,11
TypeB,1025,11
TypeB,998,11
TypeB,989,11
TypeB,932,11
TypeB,1128,11
TypeB,1104,11
TypeB,1098,11
TypeB,1091,11
TypeB,1087,11
TypeB,888,11
TypeB,881,11
TypeB,878,11
TypeB,840,11
TypeB,804,11
TypeB,800,11
TypeB,797,11
TypeB,695,11
TypeB,982,11
TypeB,978,11
TypeB,955,11
TypeB,943,11
TypeB,934,11
TypeB,688,11
TypeB,684,11
TypeB,675,11
TypeB,674,11
TypeB,660,11
TypeB,656,11
TypeB,653,11
TypeB,637,11
TypeB,788,11
TypeB,761,11
TypeB,742,11
TypeB,732,11
TypeB,726,11
TypeB,718,11
TypeB,707,11
TypeB,703,11
TypeB,588,11
TypeB,586,11
TypeB,581,11
TypeB,553,11
TypeB,544,11
TypeB,515,11
TypeB,510,11
TypeB,468,11
TypeB,467,11
TypeB,396,11
TypeB,394,11
TypeB,393,11
TypeB,392,11
TypeB,374,11
TypeB,371,11
TypeB,354,11
TypeB,614,11
TypeB,608,11
TypeB,596,11
TypeB,595,11
TypeB,332,11
TypeB,328,11
TypeB,301,11
TypeB,300,11
TypeB,294,11
TypeB,291,11
TypeB,290,11
TypeB,287,11
TypeB,434,11
TypeB,425,11
TypeB,414,11
TypeB,104,11
TypeB,88,11
TypeB,73,11
TypeB,46,11
TypeB,19,11
TypeB,69,11
TypeB,40,11
TypeB,1,12
TypeB,2468,12
TypeB,2462,12
TypeB,2459,12
TypeB,2451,12
TypeB,2430,12
TypeB,2421,12
TypeB,2412,12
TypeB,2374,12
TypeB,2373,12
TypeB,2361,12
TypeB,2351,12
TypeB,2334,12
TypeB,2305,12
TypeB,2284,12
TypeB,2280,12
TypeB,2262,12
TypeB,2261,12
TypeB,2244,12
TypeB,2239,12
TypeB,2237,12
TypeB,2233,12
TypeB,2224,12
TypeB,2203,12
TypeB,2200,12
TypeB,2193,12
TypeB,2190,12
TypeB,2164,12
TypeB,2156,12
TypeB,2147,12
TypeB,2139,12
TypeB,2138,12
TypeB,2134,12
TypeB,2124,12
TypeB,2116,12
TypeB,2109,12
TypeB,2098,12
TypeB,2087,12
TypeB,2086,12
TypeB,2080,12
TypeB,2062,12
TypeB,2055,12
TypeB,2042,12
TypeB,2036,12
TypeB,2019,12
TypeB,2015,12
TypeB,2004,12
TypeB,1966,12
TypeB,1947,12
TypeB,1931,12
TypeB,1917,12
TypeB,1907,12
TypeB,1899,12
TypeB,1865,12
TypeB,1864,12
TypeB,1856,12
TypeB,1837,12
TypeB,1807,12
TypeB,1806,12
TypeB,1804,12
TypeB,1764,12
TypeB,1752,12
TypeB,1751,12
TypeB,1673,12
TypeB,1662,12
TypeB,1653,12
TypeB,1634,12
TypeB,1633,12
TypeB,1620,12
TypeB,1613,12
TypeB,1590,12
TypeB,1555,12
TypeB,1546,12
TypeB,1510,12
TypeB,1494,12
TypeB,1475,12
TypeB,1453,12
TypeB,1445,12
TypeB,1430,12
TypeB,1406,12
TypeB,1397,12
TypeB,1390,12
TypeB,1385,12
TypeB,1370,12
TypeB,1367,12
TypeB,1353,12
TypeB,1316,12
TypeB,1312,12
TypeB,1305,12
TypeB,1296,12
TypeB,1240,12
TypeB,1238,12
TypeB,1229,12
TypeB,1216,12
TypeB,1180,12
TypeB,1146,12
TypeB,1137,12
TypeB,1111,12
TypeB,1094,12
TypeB,1069,12
TypeB,1056,12
TypeB,1039,12
TypeB,1029,12
TypeB,1020,12
TypeB,1014,12
TypeB,997,12
TypeB,993,12
TypeB,972,12
TypeB,942,12
TypeB,923,12
TypeB,909,12
TypeB,895,12
TypeB,891,12
TypeB,876,12
TypeB,873,12
TypeB,871,12
TypeB,868,12
TypeB,857,12
TypeB,849,12
TypeB,845,12
TypeB,844,12
TypeB,842,12
TypeB,825,12
TypeB,806,12
TypeB,805,12
TypeB,786,12
TypeB,776,12
TypeB,768,12
TypeB,762,12
TypeB,745,12
TypeB,743,12
TypeB,725,12
TypeB,712,12
TypeB,702,12
TypeB,700,12
TypeB,687,12
TypeB,676,12
TypeB,663,12
TypeB,647,12
TypeB,591,12
TypeB,573,12
TypeB,568,12
TypeB,472,12
TypeB,412,12
TypeB,408,12
TypeB,389,12
TypeB,376,12
TypeB,265,12
TypeB,636,12
TypeB,612,12
TypeB,601,12
TypeB,263,12
TypeB,219,12
TypeB,209,12
TypeB,198,12
TypeB,162,12
TypeB,143,12
TypeB,133,12
TypeB,131,12
TypeB,458,12
TypeB,454,12
TypeB,437,12
TypeB,418,12
TypeB,317,12
TypeB,72,12
TypeB,68,12
TypeB,58,12
TypeB,52,12
TypeB,29,12
TypeB,8,12
TypeB,7,16
TypeB,88,16
TypeB,2498,16
TypeB,2489,16
TypeB,2488,16
TypeB,2479,16
TypeB,2467,16
TypeB,2462,16
TypeB,2459,16
TypeB,2455,16
TypeB,2432,16
TypeB,2412,16
TypeB,2400,16
TypeB,2395,16
TypeB,2378,16
TypeB,2370,16
TypeB,2366,16
TypeB,2351,16
TypeB,2343,16
TypeB,2324,16
TypeB,2322,16
TypeB,2317,16
TypeB,2300,16
TypeB,2284,16
TypeB,2280,16
TypeB,2279,16
TypeB,2261,16
TypeB,2254,16
TypeB,2248,16
TypeB,2244,16
TypeB,2236,16
TypeB,2233,16
TypeB,2230,16
TypeB,2217,16
TypeB,2207,16
TypeB,2193,16
TypeB,2190,16
TypeB,2184,16
TypeB,2178,16
TypeB,2171,16
TypeB,2086,16
TypeB,2085,16
TypeB,2080,16
TypeB,2076,16
TypeB,2066,16
TypeB,2058,16
TypeB,2056,16
TypeB,2020,16
TypeB,2019,16
TypeB,2017,16
TypeB,1997,16
TypeB,1989,16
TypeB,1985,16
TypeB,1962,16
TypeB,1947,16
TypeB,1914,16
TypeB,1907,16
TypeB,1906,16
TypeB,1901,16
TypeB,1899,16
TypeB,1872,16
TypeB,1869,16
TypeB,1852,16
TypeB,1850,16
TypeB,1835,16
TypeB,1807,16
TypeB,1767,16
TypeB,1764,16
TypeB,1752,16
TypeB,1726,16
TypeB,1693,16
TypeB,1687,16
TypeB,1683,16
TypeB,1673,16
TypeB,1662,16
TypeB,1633,16
TypeB,1618,16
TypeB,1602,16
TypeB,1585,16
TypeB,1580,16
TypeB,1568,16
TypeB,1566,16
TypeB,1541,16
TypeB,1536,16
TypeB,1529,16
TypeB,1505,16
TypeB,1491,16
TypeB,1488,16
TypeB,1445,16
TypeB,1434,16
TypeB,1430,16
TypeB,1428,16
TypeB,1393,16
TypeB,1388,16
TypeB,1379,16
TypeB,1378,16
TypeB,1376,16
TypeB,1364,16
TypeB,1337,16
TypeB,1314,16
TypeB,1263,16
TypeB,1261,16
TypeB,1240,16
TypeB,1228,16
TypeB,1166,16
TypeB,1142,16
TypeB,1117,16
TypeB,1111,16
TypeB,1103,16
TypeB,1091,16
TypeB,1085,16
TypeB,1070,16
TypeB,1064,16
TypeB,2139,16
TypeB,2134,16
TypeB,2115,16
TypeB,2110,16
TypeB,2088,16
TypeB,1029,16
TypeB,1016,16
TypeB,998,16
TypeB,983,16
TypeB,982,16
TypeB,979,16
TypeB,973,16
TypeB,413,16
TypeB,404,16
TypeB,402,16
TypeB,394,16
TypeB,384,16
TypeB,383,16
TypeB,378,16
TypeB,371,16
TypeB,303,16
TypeB,936,16
TypeB,928,16
TypeB,900,16
TypeB,891,16
TypeB,889,16
TypeB,859,16
TypeB,845,16
TypeB,842,16
TypeB,771,16
TypeB,766,16
TypeB,762,16
TypeB,757,16
TypeB,728,16
TypeB,718,16
TypeB,710,16
TypeB,705,16
TypeB,693,16
TypeB,676,16
TypeB,661,16
TypeB,653,16
TypeB,647,16
TypeB,641,16
TypeB,636,16
TypeB,606,16
TypeB,576,16
TypeB,553,16
TypeB,548,16
TypeB,492,16
TypeB,491,16
TypeB,489,16
TypeB,470,16
TypeB,467,16
TypeB,464,16
TypeB,445,16
TypeB,436,16
TypeB,434,16
TypeB,421,16
TypeB,418,16
TypeB,283,16
TypeB,263,16
TypeB,256,16
TypeB,232,16
TypeB,205,16
TypeB,115,16
TypeB,113,16
TypeB,93,16
TypeB,358,16
TypeB,350,16
TypeB,345,16
TypeB,85,16
TypeB,46,16
TypeB,40,16
TypeB,72,16
TypeB,74,16
TypeB,8,17
TypeB,19,17
TypeB,36,17
TypeB,2455,17
TypeB,2448,17
TypeB,2445,17
TypeB,2432,17
TypeB,2378,17
TypeB,2337,17
TypeB,2334,17
TypeB,2331,17
TypeB,2322,17
TypeB,2301,17
TypeB,2284,17
TypeB,2281,17
TypeB,2277,17
TypeB,2274,17
TypeB,2270,17
TypeB,2264,17
TypeB,2261,17
TypeB,2244,17
TypeB,2226,17
TypeB,2221,17
TypeB,2208,17
TypeB,2200,17
TypeB,2198,17
TypeB,2186,17
TypeB,2183,17
TypeB,2170,17
TypeB,2156,17
TypeB,2142,17
TypeB,2075,17
TypeB,2068,17
TypeB,2053,17
TypeB,2029,17
TypeB,2019,17
TypeB,2015,17
TypeB,2004,17
TypeB,1995,17
TypeB,1985,17
TypeB,1976,17
TypeB,1975,17
TypeB,1966,17
TypeB,1947,17
TypeB,1943,17
TypeB,1936,17
TypeB,1919,17
TypeB,1901,17
TypeB,1899,17
TypeB,1873,17
TypeB,1336,17
TypeB,1333,17
TypeB,1291,17
TypeB,1282,17
TypeB,1277,17
TypeB,1216,17
TypeB,1172,17
TypeB,1169,17
TypeB,1167,17
TypeB,1166,17
TypeB,1146,17
TypeB,1142,17
TypeB,1139,17
TypeB,1127,17
TypeB,1104,17
TypeB,1088,17
TypeB,1082,17
TypeB,1078,17
TypeB,1066,17
TypeB,1061,17
TypeB,1060,17
TypeB,1056,17
TypeB,1045,17
TypeB,1041,17
TypeB,1029,17
TypeB,1001,17
TypeB,2500,17
TypeB,2498,17
TypeB,2496,17
TypeB,2494,17
TypeB,2486,17
TypeB,2467,17
TypeB,2459,17
TypeB,982,17
TypeB,979,17
TypeB,971,17
TypeB,968,17
TypeB,961,17
TypeB,957,17
TypeB,949,17
TypeB,946,17
TypeB,936,17
TypeB,934,17
TypeB,931,17
TypeB,929,17
TypeB,918,17
TypeB,896,17
TypeB,893,17
TypeB,881,17
TypeB,878,17
TypeB,863,17
TypeB,806,17
TypeB,803,17
TypeB,800,17
TypeB,790,17
TypeB,766,17
TypeB,748,17
TypeB,745,17
TypeB,742,17
TypeB,718,17
TypeB,707,17
TypeB,703,17
TypeB,695,17
TypeB,679,17
TypeB,676,17
TypeB,674,17
TypeB,663,17
TypeB,660,17
TypeB,656,17
TypeB,618,17
TypeB,608,17
TypeB,591,17
TypeB,574,17
TypeB,568,17
TypeB,518,17
TypeB,517,17
TypeB,510,17
TypeB,493,17
TypeB,472,17
TypeB,421,17
TypeB,418,17
TypeB,409,17
TypeB,391,17
TypeB,389,17
TypeB,386,17
TypeB,371,17
TypeB,367,17
TypeB,334,17
TypeB,301,17
TypeB,285,17
TypeB,283,17
TypeB,256,17
TypeB,218,17
TypeB,208,17
TypeB,196,17
TypeB,193,17
TypeB,164,17
TypeB,2115,17
TypeB,2102,17
TypeB,1833,17
TypeB,1806,17
TypeB,1796,17
TypeB,1795,17
TypeB,1779,17
TypeB,1722,17
TypeB,1703,17
TypeB,1694,17
TypeB,1677,17
TypeB,1653,17
TypeB,1648,17
TypeB,1633,17
TypeB,1631,17
TypeB,1598,17
TypeB,1585,17
TypeB,1581,17
TypeB,1580,17
TypeB,1579,17
TypeB,1566,17
TypeB,1546,17
TypeB,1535,17
TypeB,1511,17
TypeB,1462,17
TypeB,1459,17
TypeB,1453,17
TypeB,1445,17
TypeB,1437,17
TypeB,1420,17
TypeB,1419,17
TypeB,1408,17
TypeB,1397,17
TypeB,1390,17
TypeB,1388,17
TypeB,1378,17
TypeB,1356,17
TypeB,1353,17
TypeB,1352,17
TypeB,1337,17
TypeB,156,17
TypeB,142,17
TypeB,118,17
TypeB,117,17
TypeB,104,17
TypeB,93,17
TypeB,88,17
TypeB,85,17
TypeB,78,17
TypeB,69,17
TypeB,68,17
TypeB,67,17
TypeB,58,17
TypeB,46,17
TypeB,27,17
TypeB,40,19
TypeB,863,19
TypeB,841,19
TypeB,806,19
TypeB,805,19
TypeB,800,19
TypeB,788,19
TypeB,748,19
TypeB,718,19
TypeB,605,19
TypeB,588,19
TypeB,586,19
TypeB,574,19
TypeB,476,19
TypeB,437,19
TypeB,394,19
TypeB,354,19
TypeB,351,19
TypeB,314,19
TypeB,304,19
TypeB,293,19
TypeB,283,19
TypeB,242,19
TypeB,200,19
TypeB,1187,19
TypeB,1180,19
TypeB,1151,19
TypeB,1146,19
TypeB,1097,19
TypeB,1065,19
TypeB,1050,19
TypeB,1041,19
TypeB,1032,19
TypeB,2500,19
TypeB,2479,19
TypeB,2466,19
TypeB,2459,19
TypeB,2455,19
TypeB,2400,19
TypeB,2380,19
TypeB,2367,19
TypeB,2322,19
TypeB,2293,19
TypeB,2289,19
TypeB,2280,19
TypeB,2244,19
TypeB,2240,19
TypeB,2231,19
TypeB,2226,19
TypeB,2178,19
TypeB,2162,19
TypeB,2149,19
TypeB,2129,19
TypeB,2124,19
TypeB,2095,19
TypeB,2080,19
TypeB,2075,19
TypeB,2070,19
TypeB,2065,19
TypeB,2012,19
TypeB,2008,19
TypeB,2007,19
TypeB,1985,19
TypeB,1965,19
TypeB,1961,19
TypeB,1955,19
TypeB,1954,19
TypeB,1950,19
TypeB,1944,19
TypeB,1943,19
TypeB,1901,19
TypeB,1899,19
TypeB,1873,19
TypeB,1869,19
TypeB,1845,19
TypeB,1839,19
TypeB,1821,19
TypeB,1804,19
TypeB,1803,19
TypeB,1793,19
TypeB,1774,19
TypeB,1767,19
TypeB,1764,19
TypeB,1763,19
TypeB,1753,19
TypeB,1752,19
TypeB,1751,19
TypeB,1744,19
TypeB,1710,19
TypeB,1703,19
TypeB,1676,19
TypeB,1599,19
TypeB,1594,19
TypeB,1585,19
TypeB,1537,19
TypeB,1534,19
TypeB,1479,19
TypeB,1475,19
TypeB,1447,19
TypeB,1428,19
TypeB,1418,19
TypeB,1363,19
TypeB,1333,19
TypeB,1330,19
TypeB,1305,19
TypeB,1272,19
TypeB,1270,19
TypeB,1261,19
TypeB,1256,19
TypeB,1229,19
TypeB,1227,19
TypeB,1223,19
TypeB,1203,19
TypeB,1379,19
TypeB,198,19
TypeB,183,19
TypeB,156,19
TypeB,131,19
TypeB,115,19
TypeB,110,19
TypeB,80,19
TypeB,43,19
TypeB,979,19
TypeB,961,19
TypeB,955,19
TypeB,932,19
TypeB,891,19
TypeB,205,19
TypeB,64,19
TypeB,48,19
